SAMEA12312942_p1	SAMEA12312942_p1
SAMN03799830_p2	SAMN03799830_p2,SAMN28767333_p2
SAMN12648275_p2	SAMN12648275_p2
SAMN29790272_p5	SAMN29790272_p5,SAMN17225431_p4
SAMN18238027_p1	SAMN18238027_p1
SAMN32300845_p2	SAMN32300845_p2,SAMN17188316_p4,SAMN17188309_p4,SAMN13706828_p4,SAMN13706805_p4,SAMN02910585_p1
SAMN42940231_p5	SAMN42940231_p5,SAMN42940237_p5
SAMN49797556_p1	SAMN49797556_p1,SAMN16268041_p1,SAMN03488018_p3,SAMN03488017_p3,SAMN03488012_p3,SAMN03488008_p3,SAMN03488007_p3,SAMN40160513_p1,SAMN23296542_p2,SAMN13704152_p1
SAMN06066420_p2	SAMN06066420_p2,SAMN08329234_p3,SAMN08329233_p4
SAMN35346012_p2	SAMN35346012_p2
SAMN40627813_p1	SAMN40627813_p1
SAMN39716327_p2	SAMN39716327_p2,SAMN39716328_p2
SAMN40584489_p1	SAMN40584489_p1,SAMN40584490_p2
SAMN46862179_p1	SAMN46862179_p1
SAMN51861954_p1	SAMN51861954_p1
SAMN10360549_p1	SAMN10360549_p1,SAMN12648320_p1,SAMN12839199_p1,SAMN12839210_p3
SAMN07337847_p1	SAMN07337847_p1
SAMN10362073_p1	SAMN10362073_p1,SAMN18238024_p1,SAMN18238023_p1,SAMN18238021_p1,SAMN18238005_p1,SAMN18237998_p1,SAMN18237996_p1,SAMN10362071_p1
SAMN10362064_p3	SAMN10362064_p3,SAMN18238016_p2
SAMN07338026_p1	SAMN07338026_p1,SAMN12648301_p3,SAMN40891645_p2,SAMN32299975_p1,SAMN56518631_p2,SAMN38108759_p1,SAMN03358831_p1,SAMN55846927_p3,SAMN04285689_p2,SAMN03159469_p2
SAMN32300851_p2	SAMN32300851_p2,SAMN07338054_p2,SAMN39105914_p1,SAMN32299956_p1,SAMN35346011_p2,SAMN56518637_p1,SAMN56518626_p1,SAMN15755100_p2,SAMN32661452_p1,SAMN47909273_p1,SAMN02910585_p3
SAMN41079253_p1	SAMN41079253_p1,SAMN29856470_p3,SAMN29856467_p1,SAMN26343538_p1
SAMN06158907_p1	SAMN06158907_p1
SAMN26982640_p1	SAMN26982640_p1,SAMN30942188_p2
SAMEA115017867_p4	SAMEA115017867_p4,SAMN10362286_p4
SAMN09737247_p1	SAMN09737247_p1,SAMN54286551_p1,SAMN39715795_p1,SAMEA112324415_p2,SAMN03358829_p3,SAMN03358828_p1,SAMN20804970_p1
SAMEA115018494_p6	SAMEA115018494_p6,SAMN18238081_p6,SAMN18238083_p6,SAMN18238082_p4,SAMEA115018495_p4,SAMEA115018493_p6,SAMN10362061_p6,SAMEA115017870_p6,SAMN18238029_p2,SAMEA115018501_p2,SAMN25002006_p4
SAMN36689567_p2	SAMN36689567_p2,SAMN00265075_p3,SAMN08984099_p4,SAMN08984072_p3,SAMN07350488_p3,SAMN07350487_p2
SAMN10362060_p3	SAMN10362060_p3
SAMN35298026_p2	SAMN35298026_p2,SAMN45916487_p2,SAMN35616937_p2
SAMN47436124_p2	SAMN47436124_p2
SAMN52950333_p1	SAMN52950333_p1,SAMN28767319_p1,SAMN56681727_p1,SAMEA9995352_p1
SAMN15597501_p2	SAMN15597501_p2
SAMN00989304_p3	SAMN00989304_p3,SAMN40207229_p4,SAMN29637730_p4,SAMN13887711_p3,SAMN13887713_p3,SAMN09356179_p4,SAMN09356177_p4,SAMN03014086_p3,SAMN49713705_p3,SAMN26804327_p3,SAMN03996319_p6,SAMN02603898_p2,SAMN49713706_p2,SAMN13166158_p2,SAMN02604040_p2,SAMN49713707_p2,SAMN04256440_p2,SAMN40207228_p4,SAMN02744003_p1,SAMN13887712_p3,SAMN08741621_p3,SAMN04256437_p3,SAMN34993714_p1,SAMN34993713_p1,SAMN34993702_p1,SAMN15930126_p1,SAMN15930068_p3,SAMN15929508_p1,SAMN13964162_p2,SAMN13704161_p3,SAMN13704160_p1,SAMN13704159_p2,SAMN13704158_p2,SAMN13387509_p1,SAMN10266074_p2,SAMN07821484_p1,SAMN06768535_p1,SAMN06768129_p3,SAMN04256434_p2,SAMN04256433_p2,SAMN04256432_p2,SAMN03402964_p2,SAMN02435880_p1,SAMN02393810_p1,SAMN02393809_p2,SAMN00989302_p2,SAMN00622046_p3,SAMN00622035_p1,SAMEA889335_p2,SAMEA889163_p3,SAMN12288758_p2
SAMN42940256_p3	SAMN42940256_p3,SAMN42940261_p3,SAMN32405628_p2,SAMN41000926_p3,SAMN28495040_p2,SAMN07338007_p1
SAMN36689564_p1	SAMN36689564_p1,SAMN45093038_p1,SAMN05590422_p2,SAMN02470783_p2,SAMN02393813_p2,SAMN00989311_p2,SAMN56681728_p2,SAMN56681721_p1,SAMN36689571_p1,SAMD00662003_p1,SAMN56501506_p8,SAMN56501517_p6,SAMN56501516_p6,SAMN56501514_p3,SAMN56501513_p6,SAMN56501512_p3,SAMN56501511_p2,SAMN05590423_p1,SAMN05590411_p1,SAMN16532817_p1
SAMN33396490_p1	SAMN33396490_p1
SAMN13404285_p1	SAMN13404285_p1
SAMN02940923_p1	SAMN02940923_p1,SAMN12668405_p3
SAMN12057814_p1	SAMN12057814_p1
SAMN53258651_p1	SAMN53258651_p1
SAMN42003083_p1	SAMN42003083_p1,SAMN42003096_p1
SAMN38736038_p3	SAMN38736038_p3
SAMN56681726_p1	SAMN56681726_p1,SAMN40962463_p2
SAMN40560781_p3	SAMN40560781_p3,SAMN40560813_p3,SAMN40560812_p5,SAMN40560757_p2
SAMN04457467_p3	SAMN04457467_p3
SAMN24593137_p1	SAMN24593137_p1
SAMN20805043_p6	SAMN20805043_p6
SAMN12168580_p1	SAMN12168580_p1
SAMN11522370_p1	SAMN11522370_p1
SAMN48586870_p2	SAMN48586870_p2
SAMN56681712_p1	SAMN56681712_p1,SAMN08622982_p1,SAMN13404276_p2,SAMN40160501_p3,SAMN36689555_p3
SAMN12057884_p1	SAMN12057884_p1
SAMN40560850_p2	SAMN40560850_p2,SAMN18298679_p2
SAMN28672590_p4	SAMN28672590_p4,SAMN24593210_p1,SAMN24593218_p4
SAMN39105730_p2	SAMN39105730_p2
SAMN29790272_p3	SAMN29790272_p3
SAMN05418239_p1	SAMN05418239_p1
SAMEA7060543_p1	SAMEA7060543_p1
SAMN00265075_p1	SAMN00265075_p1,SAMN47061650_p1,SAMN37453706_p2,SAMN12057801_p1,SAMN56501518_p1
SAMD00428687_p2	SAMD00428687_p2
SAMN37256235_p1	SAMN37256235_p1,SAMN40604319_p2,SAMN05196200_p2,SAMN07739083_p1,SAMN30916803_p3,SAMN10360789_p1,SAMN02603130_p1,SAMEA117660478_p1,SAMD00506751_p1
SAMN07338101_p2	SAMN07338101_p2
SAMN32406741_p1	SAMN32406741_p1,SAMN32406747_p1,SAMN32406744_p1
SAMN30916803_p1	SAMN30916803_p1,SAMN26741749_p2,SAMN40604333_p1
SAMN40697797_p1	SAMN40697797_p1,SAMN40198115_p2
SAMN06105395_p1	SAMN06105395_p1
SAMN42149892_p1	SAMN42149892_p1
SAMN41000926_p1	SAMN41000926_p1
SAMN07337898_p1	SAMN07337898_p1
SAMN49797544_p3	SAMN49797544_p3,SAMN53475254_p5,SAMN12648311_p2,SAMN10360548_p2,SAMN56681720_p1
SAMN26741749_p3	SAMN26741749_p3
SAMN13049604_p1	SAMN13049604_p1
SAMN12168584_p1	SAMN12168584_p1
SAMN55333167_p1	SAMN55333167_p1
SAMN40198115_p1	SAMN40198115_p1,SAMN48952189_p3,SAMN40232190_p2,SAMN40232154_p2,SAMN02912086_p2
SAMN10360552_p2	SAMN10360552_p2,SAMN18673071_p2,SAMN15818768_p2,SAMN15808366_p2,SAMN08984078_p2,SAMN38476522_p2,SAMN28767379_p2,SAMN36689551_p2
SAMN05418054_p2	SAMN05418054_p2
SAMN18385663_p2	SAMN18385663_p2,SAMN18385661_p3,SAMN18385664_p3,SAMN18385662_p3,SAMN18385658_p3,SAMN18385657_p3,SAMN18385660_p3,SAMN03580732_p3,SAMN35563660_p3,SAMN35563661_p3
SAMN47436111_p2	SAMN47436111_p2,SAMN47436114_p2
SAMD00428689_p2	SAMD00428689_p2,SAMN18238048_p4,SAMN18238046_p2,SAMN18238042_p3,SAMEA2591296_p1,SAMEA2591286_p3,SAMEA115018500_p3,SAMEA115018498_p4,SAMEA115018497_p2,SAMEA115017281_p3,SAMEA115017152_p1,SAMN18238049_p3,SAMEA115018496_p3
SAMN13706805_p1	SAMN13706805_p1,SAMN17188316_p1,SAMN17188309_p1,SAMN13706828_p1,SAMN32299956_p4,SAMN35346015_p1,SAMN35346014_p1,SAMN35346013_p1,SAMN15510357_p2,SAMN09694272_p1,SAMD00009560_p1,SAMN09694271_p1,SAMN10818954_p3,SAMN08329258_p1,SAMN08329247_p2,SAMN21365011_p3,SAMN16954303_p4,SAMN13426200_p4
SAMN36689568_p2	SAMN36689568_p2,SAMN37977900_p2
SAMN39832059_p1	SAMN39832059_p1,SAMN40019045_p1,SAMN40160507_p2,SAMN36689545_p2
SAMN53840730_p1	SAMN53840730_p1,SAMN39524499_p3
SAMN38736038_p1	SAMN38736038_p1
SAMN28767313_p6	SAMN28767313_p6
SAMN13704149_p1	SAMN13704149_p1
SAMN22346950_p2	SAMN22346950_p2
SAMN33423629_p1	SAMN33423629_p1,SAMN20805038_p7
SAMN42940246_p2	SAMN42940246_p2
SAMN12648294_p1	SAMN12648294_p1
SAMEA117551943_p1	SAMEA117551943_p1,SAMEA117551946_p1,SAMEA117551945_p1
SAMN18298707_p4	SAMN18298707_p4
SAMN55338813_p1	SAMN55338813_p1,SAMN55338814_p1
SAMN17225554_p5	SAMN17225554_p5,SAMN04320555_p4
SAMEA120785988_p1	SAMEA120785988_p1
SAMN09878947_p3	SAMN09878947_p3,SAMN32300846_p3,SAMN06140976_p3,SAMN47909042_p2
SAMN02435869_p2	SAMN02435869_p2
SAMN40604357_p1	SAMN40604357_p1,SAMN34999122_p2,SAMN34999121_p2
SAMN03104885_p2	SAMN03104885_p2,SAMN12136324_p2,SAMN04168691_p2,SAMN56501507_p1,SAMN16268012_p1,SAMN16268010_p1,SAMN16268017_p2,SAMN13897690_p2,SAMN13897694_p3,SAMN15646604_p1,SAMEA117660571_p1
SAMN04457467_p2	SAMN04457467_p2
SAMN40571708_p2	SAMN40571708_p2
SAMN28767349_p1	SAMN28767349_p1
SAMN16268043_p1	SAMN16268043_p1,SAMN16268044_p1
SAMN24593223_p2	SAMN24593223_p2,SAMN13500477_p3
SAMN02470441_p1	SAMN02470441_p1,SAMN42003095_p1,SAMN42003092_p1,SAMN42003104_p1,SAMN11522370_p2
SAMN28495049_p2	SAMN28495049_p2
SAMN02435867_p4	SAMN02435867_p4
SAMN31656038_p4	SAMN31656038_p4
SAMN40160501_p2	SAMN40160501_p2,SAMN38476540_p2,SAMN05590419_p1,SAMN08982527_p2,SAMN08982526_p1,SAMN08982506_p1,SAMN08982482_p1
SAMN07568193_p2	SAMN07568193_p2,SAMN07571505_p2,SAMN07568194_p2,SAMN03177729_p2
SAMN09874178_p3	SAMN09874178_p3
SAMN03996261_p2	SAMN03996261_p2
SAMN32407627_p1	SAMN32407627_p1
SAMN18298736_p1	SAMN18298736_p1
SAMN40160523_p1	SAMN40160523_p1
SAMN09537147_p1	SAMN09537147_p1,SAMN02469786_p2
SAMN07338087_p1	SAMN07338087_p1
SAMN14852540_p2	SAMN14852540_p2
SAMN52950331_p1	SAMN52950331_p1
SAMN16587835_p2	SAMN16587835_p2,SAMN09386624_p3,SAMN09386758_p2
SAMN18238058_p2	SAMN18238058_p2,SAMN18238056_p1,SAMEA2591293_p1,SAMEA115017150_p1
SAMN56917237_p2	SAMN56917237_p2,SAMN56917251_p2
SAMN28495021_p1	SAMN28495021_p1,SAMN28495022_p4,SAMN43550337_p2,SAMN28495050_p2,SAMN30942182_p1,SAMN26982642_p1
SAMEA115015365_p2	SAMEA115015365_p2,SAMN02470649_p1,SAMD00166353_p2
SAMN06196908_p1	SAMN06196908_p1,SAMN09261050_p1
SAMN24907466_p1	SAMN24907466_p1
SAMN40566039_p1	SAMN40566039_p1,SAMEA112157108_p1,SAMN48588031_p2
SAMN04296647_p3	SAMN04296647_p3
SAMN49797553_p1	SAMN49797553_p1
SAMN22513949_p2	SAMN22513949_p2
SAMN20805065_p2	SAMN20805065_p2
SAMN45864672_p2	SAMN45864672_p2
SAMN12404565_p3	SAMN12404565_p3
SAMN28767244_p1	SAMN28767244_p1,SAMN10829924_p1
SAMN36294848_p1	SAMN36294848_p1
SAMN14923070_p3	SAMN14923070_p3
SAMN40560757_p3	SAMN40560757_p3
SAMD00046757_p2	SAMD00046757_p2,SAMN03178087_p2,SAMN54103316_p2,SAMN47514229_p2,SAMN40298401_p2,SAMN38186253_p2,SAMN29939551_p2,SAMN05302747_p2,SAMN02472057_p3,SAMN02471760_p3
SAMN12668394_p2	SAMN12668394_p2,SAMN12668405_p1
SAMN28767356_p2	SAMN28767356_p2,SAMN28767357_p2
SAMN12057873_p2	SAMN12057873_p2
SAMN28495039_p2	SAMN28495039_p2
SAMN15646532_p2	SAMN15646532_p2,SAMN15646531_p1,SAMN15646517_p2,SAMN11318966_p3
SAMN39962933_p5	SAMN39962933_p5,SAMN40566114_p3
SAMN35346012_p3	SAMN35346012_p3
SAMN13023393_p2	SAMN13023393_p2
SAMN07338049_p1	SAMN07338049_p1
SAMN10334306_p3	SAMN10334306_p3
SAMN10436686_p1	SAMN10436686_p1,SAMN10436796_p1
SAMN05417988_p1	SAMN05417988_p1
SAMN28767342_p3	SAMN28767342_p3
SAMN12648305_p3	SAMN12648305_p3
SAMN17214697_p2	SAMN17214697_p2
SAMN05418224_p1	SAMN05418224_p1
SAMN15763356_p1	SAMN15763356_p1
SAMN10362347_p1	SAMN10362347_p1
SAMN40566114_p1	SAMN40566114_p1
SAMN20804979_p1	SAMN20804979_p1
SAMN40604319_p1	SAMN40604319_p1,SAMN07337986_p1,SAMN07337983_p1,SAMN39716349_p1,SAMN14861780_p1,SAMN06310878_p1
SAMN10970912_p1	SAMN10970912_p1
SAMN17214697_p1	SAMN17214697_p1
SAMN29395242_p3	SAMN29395242_p3,SAMN23839833_p1,SAMN02603955_p1
SAMN40160511_p1	SAMN40160511_p1,SAMN40160519_p1,SAMN40160512_p1,SAMN40160516_p1
SAMN05768151_p1	SAMN05768151_p1,SAMN11522363_p2
SAMN36689567_p1	SAMN36689567_p1,SAMN12168612_p1,SAMN02393827_p1
SAMN53840714_p1	SAMN53840714_p1
SAMN56417361_p3	SAMN56417361_p3,SAMN56417377_p2,SAMN56417287_p2,SAMN56417275_p2,SAMN16268016_p2,SAMN16268014_p1
SAMN24372625_p1	SAMN24372625_p1,SAMN24372626_p1
SAMN02912086_p1	SAMN02912086_p1
SAMN09386758_p1	SAMN09386758_p1,SAMN09386624_p1,SAMN29790268_p1
SAMN12648297_p3	SAMN12648297_p3
SAMN13897699_p1	SAMN13897699_p1,SAMN40160519_p2,SAMN40160516_p3,SAMN40160512_p2,SAMN40160511_p3
SAMN14944065_p3	SAMN14944065_p3,SAMEA889198_p2
SAMN40584503_p2	SAMN40584503_p2
SAMN37260050_p3	SAMN37260050_p3,SAMN37260050_p2
SAMN40160521_p1	SAMN40160521_p1,SAMN40160503_p2
SAMN13500476_p2	SAMN13500476_p2,SAMN12648297_p2
SAMN28767359_p1	SAMN28767359_p1,SAMN28767360_p1,SAMN53840724_p1,SAMN15510355_p1
SAMN35555507_p1	SAMN35555507_p1,SAMN12648260_p1
SAMEA4530654_p1	SAMEA4530654_p1,SAMN14078808_p1,SAMN11056492_p2
SAMN04320555_p2	SAMN04320555_p2,SAMN17225554_p1
SAMN06115650_p1	SAMN06115650_p1
SAMN56501506_p2	SAMN56501506_p2,SAMN14944057_p2,SAMN13897681_p1,SAMN03488023_p2,SAMN03488014_p1,SAMN03488011_p2,SAMN08984098_p4,SAMN12648263_p1
SAMN28494981_p3	SAMN28494981_p3
SAMN03571538_p2	SAMN03571538_p2,SAMN39716352_p4,SAMN39716348_p3,SAMN39716346_p2,SAMN35549258_p2
SAMN45093038_p3	SAMN45093038_p3,SAMN36689564_p3,SAMN48634481_p2,SAMN36689546_p1,SAMN39528351_p1,SAMN41254064_p2,SAMN12057866_p4
SAMN12648298_p4	SAMN12648298_p4
SAMN28767239_p4	SAMN28767239_p4
SAMN31656011_p1	SAMN31656011_p1
SAMN08634427_p1	SAMN08634427_p1,SAMN44286440_p2
SAMN14307063_p1	SAMN14307063_p1
SAMN05418143_p2	SAMN05418143_p2,SAMN22346956_p4,SAMN22346955_p3
SAMN13704165_p3	SAMN13704165_p3,SAMN07411659_p1,SAMN07367887_p1,SAMN13704147_p1,SAMN16268022_p1,SAMN16268021_p1,SAMN16268020_p2,SAMN13404285_p2
SAMN05302750_p3	SAMN05302750_p3
SAMN20805069_p1	SAMN20805069_p1,SAMN40561756_p1,SAMN31769754_p2,SAMN40571725_p1
SAMN30916801_p1	SAMN30916801_p1,SAMN07515190_p3,SAMEA115018381_p3
SAMN09208625_p2	SAMN09208625_p2,SAMN09355279_p2
SAMEA115018757_p1	SAMEA115018757_p1,SAMN20804977_p1,SAMN20931810_p1,SAMN20804978_p1,SAMN35555507_p2
SAMN15206675_p1	SAMN15206675_p1
SAMN24907466_p3	SAMN24907466_p3,SAMN28494990_p5,SAMN56917241_p4,SAMN28494984_p3,SAMN03580733_p3,SAMN20805052_p1,SAMN28495015_p6,SAMN20805056_p1,SAMN53906747_p3,SAMN04867927_p1,SAMN15667315_p1,SAMN28767232_p2
SAMN40571795_p2	SAMN40571795_p2
SAMN04256437_p2	SAMN04256437_p2,SAMN04256438_p2
SAMN26742818_p2	SAMN26742818_p2,SAMN30916814_p1
SAMN28672590_p1	SAMN28672590_p1
SAMN47931894_p1	SAMN47931894_p1
SAMN40891659_p2	SAMN40891659_p2
SAMN41842413_p3	SAMN41842413_p3
SAMN05768151_p3	SAMN05768151_p3
SAMN24777693_p2	SAMN24777693_p2
SAMN28767317_p2	SAMN28767317_p2
SAMN28495007_p2	SAMN28495007_p2
SAMN05271497_p1	SAMN05271497_p1,SAMN19471644_p1
SAMN36689551_p1	SAMN36689551_p1
SAMN24372623_p2	SAMN24372623_p2
SAMN24372623_p1	SAMN24372623_p1
SAMN32406750_p2	SAMN32406750_p2,SAMN07338055_p5,SAMN53840729_p4,SAMN16057424_p3,SAMN16057404_p2,SAMN28232995_p2,SAMN16057402_p2
SAMN37830366_p1	SAMN37830366_p1
SAMN10362184_p2	SAMN10362184_p2
SAMN32406232_p1	SAMN32406232_p1,SAMN32406234_p2
SAMN30916812_p4	SAMN30916812_p4,SAMN30916815_p3
SAMN08982483_p2	SAMN08982483_p2
SAMN41842413_p1	SAMN41842413_p1
SAMN33278197_p2	SAMN33278197_p2,SAMN33330963_p1
SAMN12668376_p2	SAMN12668376_p2
SAMN09355280_p1	SAMN09355280_p1
SAMN18961237_p2	SAMN18961237_p2,SAMN33297839_p2,SAMN33296474_p1,SAMN29328590_p2,SAMN13165149_p1,SAMN12057806_p2
SAMN21355259_p1	SAMN21355259_p1
SAMN15818768_p3	SAMN15818768_p3,SAMN18673071_p3,SAMN41254073_p2,SAMN00621717_p2
SAMN13023390_p4	SAMN13023390_p4
SAMN02435859_p3	SAMN02435859_p3,SAMN36689566_p1,SAMN12057864_p2
SAMN10397789_p1	SAMN10397789_p1,SAMN10397795_p1,SAMN10397796_p1,SAMN10397792_p1,SAMN10397791_p1
SAMN12668404_p1	SAMN12668404_p1
SAMN09662877_p2	SAMN09662877_p2,SAMN27723935_p3,SAMN37977889_p1,SAMN37977886_p1
SAMN13404287_p2	SAMN13404287_p2,SAMN07350479_p1
SAMN13500477_p1	SAMN13500477_p1
SAMN28767271_p6	SAMN28767271_p6,SAMN49835444_p3,SAMN28767294_p4,SAMN17215411_p1,SAMN03996338_p3,SAMN03996330_p2,SAMN02603463_p3,SAMEA4384071_p3,SAMD00041824_p1,SAMN28767223_p3,SAMEA115610386_p1
SAMN12648275_p1	SAMN12648275_p1
SAMN40566081_p2	SAMN40566081_p2,SAMN28767273_p2
SAMN29790272_p2	SAMN29790272_p2,SAMN08329261_p2,SAMN08329248_p2,SAMN08329245_p2,SAMN08329244_p2,SAMN08329243_p1,SAMN08329242_p2,SAMN08329240_p2,SAMN08329259_p1,SAMN08329256_p1,SAMN08329253_p2,SAMN08329246_p1,SAMN08329238_p1,SAMN08329255_p2,SAMN08329252_p2
SAMN40160509_p2	SAMN40160509_p2,SAMN08622871_p2
SAMN39200978_p1	SAMN39200978_p1
SAMN24593215_p1	SAMN24593215_p1
SAMN32406675_p2	SAMN32406675_p2,SAMN32406713_p3,SAMN07337861_p1
SAMN26741402_p1	SAMN26741402_p1,SAMN40891089_p2
SAMN05860636_p1	SAMN05860636_p1,SAMN05860645_p2,SAMN05860642_p1,SAMN05860641_p1,SAMN05860640_p1,SAMN05860639_p1,SAMN05860638_p1,SAMN05860637_p1,SAMN05860644_p3,SAMN40566114_p4,SAMN28495053_p3
SAMN41809252_p3	SAMN41809252_p3
SAMN40032386_p1	SAMN40032386_p1
SAMN38736038_p2	SAMN38736038_p2
SAMN07192612_p2	SAMN07192612_p2,SAMN11029208_p1,SAMN16268018_p2,SAMN56681730_p1,SAMN56681729_p1,SAMN56681724_p1,SAMN13897694_p1,SAMN56501507_p3,SAMN16268012_p3,SAMN16268010_p3,SAMN12136324_p3,SAMN04168691_p3,SAMN03104885_p3,SAMN41189539_p1,SAMN41144949_p2,SAMN13376861_p1
SAMN56501511_p3	SAMN56501511_p3,SAMN56501515_p1,SAMN56501514_p1,SAMN56501513_p3,SAMN56501517_p2,SAMN56501516_p3,SAMN56501512_p1
SAMN17159947_p1	SAMN17159947_p1,SAMN12057819_p2,SAMN03248305_p1,SAMN12057812_p1,SAMN13897696_p1
SAMN14861780_p3	SAMN14861780_p3,SAMN39716349_p3
SAMN22346944_p1	SAMN22346944_p1
SAMN18298720_p1	SAMN18298720_p1,SAMN18298719_p2
SAMN05302751_p1	SAMN05302751_p1
SAMN09386766_p2	SAMN09386766_p2,SAMN09386767_p1,SAMN40604332_p2,SAMN09386771_p2
SAMN39962933_p3	SAMN39962933_p3
SAMN28495048_p3	SAMN28495048_p3
SAMN56917247_p1	SAMN56917247_p1,SAMN56917248_p1
SAMN41809262_p2	SAMN41809262_p2
SAMN41107815_p2	SAMN41107815_p2,SAMN03010512_p2
SAMN05418079_p3	SAMN05418079_p3,SAMN05418093_p2
SAMN32407413_p2	SAMN32407413_p2,SAMN39962932_p2
SAMN36689552_p1	SAMN36689552_p1,SAMN12057868_p1
SAMN02472128_p1	SAMN02472128_p1,SAMN02470295_p1
SAMN40717398_p3	SAMN40717398_p3
SAMN48588238_p2	SAMN48588238_p2,SAMN28495055_p6,SAMN40564672_p1,SAMN40560850_p1
SAMD00046905_p2	SAMD00046905_p2,SAMN03996321_p1,SAMEA3539715_p1,SAMN24593216_p3
SAMN40566047_p2	SAMN40566047_p2
SAMN24593214_p4	SAMN24593214_p4
SAMN10963736_p4	SAMN10963736_p4
SAMN32218570_p1	SAMN32218570_p1
SAMN47931894_p3	SAMN47931894_p3,SAMN28495054_p2,SAMN40566114_p5
SAMN24777698_p2	SAMN24777698_p2,SAMN40566076_p1
SAMN10880809_p3	SAMN10880809_p3
SAMN41079251_p2	SAMN41079251_p2,SAMN24907462_p1,SAMN40584485_p1,SAMN39716335_p2
SAMN04320555_p3	SAMN04320555_p3,SAMN17225554_p2
SAMN28495054_p1	SAMN28495054_p1
SAMN15597497_p1	SAMN15597497_p1
SAMN20805070_p1	SAMN20805070_p1
SAMEA12312935_p1	SAMEA12312935_p1,SAMEA12312936_p1
SAMN10702681_p2	SAMN10702681_p2,SAMN12648298_p2
SAMN40571705_p1	SAMN40571705_p1
SAMN40717405_p1	SAMN40717405_p1
SAMN53317749_p1	SAMN53317749_p1
SAMN09208625_p3	SAMN09208625_p3,SAMN09355279_p3
SAMN06105395_p3	SAMN06105395_p3,SAMD00041797_p9,SAMD00169732_p3
SAMN05418134_p2	SAMN05418134_p2,SAMN05418180_p2,SAMN05418093_p1,SAMN05418200_p1,SAMN05418035_p2,SAMN05418039_p3,SAMN05418030_p2,SAMN05418079_p1,SAMN21399768_p2
SAMN03996322_p6	SAMN03996322_p6,SAMN28495047_p2
SAMN29328604_p3	SAMN29328604_p3,SAMN55338815_p1,SAMN12648262_p1
SAMN10702681_p3	SAMN10702681_p3,SAMN10702681_p1
SAMN39105730_p1	SAMN39105730_p1
SAMN48586872_p1	SAMN48586872_p1,SAMN48586873_p2
SAMN29939551_p1	SAMN29939551_p1,SAMN54103316_p1,SAMN47514229_p1,SAMN40298401_p1,SAMN38186253_p1,SAMN03178087_p1,SAMN05302747_p1,SAMD00046757_p1
SAMN09386781_p2	SAMN09386781_p2
SAMN50800681_p2	SAMN50800681_p2,SAMN45047349_p2,SAMN48484929_p5,SAMN03996254_p2,SAMN40573829_p2,SAMN28495006_p3
SAMN40574063_p1	SAMN40574063_p1,SAMN53829445_p2
SAMN05418054_p1	SAMN05418054_p1,SAMN05418175_p3,SAMN05418084_p2
SAMN48586876_p5	SAMN48586876_p5
SAMN02741374_p3	SAMN02741374_p3
SAMN20805043_p1	SAMN20805043_p1
SAMN14944058_p4	SAMN14944058_p4
SAMN13704164_p2	SAMN13704164_p2,SAMN12648314_p1,SAMN05590418_p1,SAMN05590417_p1,SAMN05590413_p2,SAMN05590410_p1,SAMN05590403_p2,SAMN04256436_p1,SAMN02943003_p1,SAMN02435841_p1,SAMN02693888_p1,SAMN49713707_p3,SAMN49713706_p3,SAMN49713705_p2,SAMN40207229_p1,SAMN40207228_p3,SAMN31618921_p1,SAMN29637730_p1,SAMN26804327_p1,SAMN13887713_p1,SAMN13887712_p2,SAMN13887711_p1,SAMN13166158_p3,SAMN09356179_p3,SAMN09356177_p3,SAMN03996319_p3,SAMN02604040_p3,SAMN02603898_p3,SAMN00989304_p1,SAMN03014086_p1
SAMN28495016_p5	SAMN28495016_p5,SAMN28495025_p2,SAMN48588248_p2,SAMN48588024_p2,SAMN39962933_p8,SAMN50800679_p3,SAMN28767276_p5,SAMN28767275_p3,SAMN15667314_p3,SAMEA7060543_p2,SAMN17385173_p2
SAMN38494069_p2	SAMN38494069_p2
SAMN48586876_p2	SAMN48586876_p2
SAMN20805055_p1	SAMN20805055_p1
SAMN03996322_p2	SAMN03996322_p2
SAMN02470293_p3	SAMN02470293_p3
SAMN44286686_p1	SAMN44286686_p1
SAMN41920658_p2	SAMN41920658_p2
SAMN20982394_p1	SAMN20982394_p1,SAMN48588025_p1
SAMN56518618_p1	SAMN56518618_p1,SAMN55333175_p7,SAMN50800692_p5,SAMN28767264_p1
SAMN14081013_p3	SAMN14081013_p3,SAMN25050337_p1
SAMN18298705_p1	SAMN18298705_p1
SAMN07337847_p2	SAMN07337847_p2,SAMN48588029_p1
SAMN04128477_p2	SAMN04128477_p2,SAMN07337992_p4
SAMN31656021_p5	SAMN31656021_p5,SAMN31656032_p4,SAMN31656028_p2,SAMN31656023_p2,SAMN31656022_p2
SAMN02712353_p3	SAMN02712353_p3
SAMN15654241_p1	SAMN15654241_p1,SAMN11877823_p3
SAMN30418570_p2	SAMN30418570_p2,SAMN30418580_p2
SAMN15206675_p3	SAMN15206675_p3,SAMN28767258_p1
SAMN44841005_p2	SAMN44841005_p2,SAMN03349353_p3
SAMN40160524_p1	SAMN40160524_p1
SAMN05418245_p1	SAMN05418245_p1
SAMN18298714_p1	SAMN18298714_p1
SAMN40160512_p3	SAMN40160512_p3,SAMN40160519_p3,SAMN40160516_p2,SAMN40160511_p2,SAMN05590416_p3
